point_id,image_path,image_id,x,y,label
68803,images/train/575.png,575,296,594,0
68804,images/train/575.png,575,433,601,0
68805,images/train/575.png,575,480,618,0
68806,images/train/575.png,575,141,620,0
68807,images/train/575.png,575,439,622,0
68808,images/train/575.png,575,514,622,0
68809,images/train/575.png,575,327,623,0
68810,images/train/575.png,575,393,625,0
68811,images/train/575.png,575,371,630,0
68812,images/train/576.png,576,597,208,1
68813,images/train/576.png,576,557,213,1
68814,images/train/576.png,576,546,250,1
68815,images/train/576.png,576,564,275,1
68816,images/train/576.png,576,594,280,1
68817,images/train/576.png,576,481,306,1
68818,images/train/576.png,576,269,320,1
68819,images/train/576.png,576,292,325,1
68820,images/train/576.png,576,489,331,1
68821,images/train/576.png,576,192,357,1
68822,images/train/576.png,576,241,459,1
68823,images/train/576.png,576,23,460,1
68824,images/train/576.png,576,438,3,0
68825,images/train/576.png,576,455,5,0
68826,images/train/576.png,576,429,12,0
68827,images/train/576.png,576,399,19,0
68828,images/train/576.png,576,451,20,0
68829,images/train/576.png,576,325,30,0
68830,images/train/576.png,576,454,33,0
68831,images/train/576.png,576,285,39,0
68832,images/train/576.png,576,421,53,0
68833,images/train/576.png,576,317,54,0
68834,images/train/576.png,576,358,55,0
68835,images/train/576.png,576,248,55,0
68836,images/train/576.png,576,467,67,0
68837,images/train/576.png,576,491,68,0
68838,images/train/576.png,576,219,71,0
68839,images/train/576.png,576,361,91,0
68840,images/train/576.png,576,324,91,0
68841,images/train/576.png,576,435,93,0
68842,images/train/576.png,576,249,93,0
68843,images/train/576.png,576,94,101,0
68844,images/train/576.png,576,381,109,0
68845,images/train/576.png,576,444,110,0
68846,images/train/576.png,576,259,113,0
68847,images/train/576.png,576,401,116,0
68848,images/train/576.png,576,479,119,0
68849,images/train/576.png,576,287,121,0
68850,images/train/576.png,576,33,128,0
68851,images/train/576.png,576,351,128,0
68852,images/train/576.png,576,190,129,0
68853,images/train/576.png,576,314,129,0
68854,images/train/576.png,576,449,131,0
68855,images/train/576.png,576,555,132,0
68856,images/train/576.png,576,124,139,0
68857,images/train/576.png,576,371,143,0
68858,images/train/576.png,576,406,143,0
68859,images/train/576.png,576,79,143,0
68860,images/train/576.png,576,150,143,0
68861,images/train/576.png,576,230,147,0
68862,images/train/576.png,576,293,147,0
68863,images/train/576.png,576,269,148,0
68864,images/train/576.png,576,321,155,0
68865,images/train/576.png,576,193,159,0
68866,images/train/576.png,576,410,159,0
68867,images/train/576.png,576,501,161,0
68868,images/train/576.png,576,169,166,0
68869,images/train/576.png,576,106,167,0
68870,images/train/576.png,576,576,175,0
68871,images/train/576.png,576,29,175,0
68872,images/train/576.png,576,146,176,0
68873,images/train/576.png,576,511,177,0
68874,images/train/576.png,576,192,177,0
68875,images/train/576.png,576,283,178,0
68876,images/train/576.png,576,353,178,0
68877,images/train/576.png,576,376,180,0
68878,images/train/576.png,576,250,180,0
68879,images/train/576.png,576,304,182,0
68880,images/train/576.png,576,118,187,0
68881,images/train/576.png,576,280,193,0
68882,images/train/576.png,576,167,198,0
68883,images/train/576.png,576,449,198,0
68884,images/train/576.png,576,203,202,0
68885,images/train/576.png,576,245,203,0
68886,images/train/576.png,576,295,206,0
68887,images/train/576.png,576,330,209,0
68888,images/train/576.png,576,126,211,0
68889,images/train/576.png,576,108,212,0
68890,images/train/576.png,576,275,215,0
68891,images/train/576.png,576,52,216,0
68892,images/train/576.png,576,78,218,0
68893,images/train/576.png,576,143,221,0
68894,images/train/576.png,576,347,225,0
68895,images/train/576.png,576,177,226,0
68896,images/train/576.png,576,297,229,0
68897,images/train/576.png,576,458,230,0
68898,images/train/576.png,576,120,235,0
68899,images/train/576.png,576,269,235,0
68900,images/train/576.png,576,570,242,0
68901,images/train/576.png,576,38,242,0
68902,images/train/576.png,576,88,242,0
68903,images/train/576.png,576,63,244,0
68904,images/train/576.png,576,313,251,0
68905,images/train/576.png,576,588,258,0
68906,images/train/576.png,576,183,261,0
68907,images/train/576.png,576,228,262,0
68908,images/train/576.png,576,195,263,0
68909,images/train/576.png,576,157,264,0
68910,images/train/576.png,576,71,265,0
68911,images/train/576.png,576,256,265,0
68912,images/train/576.png,576,17,269,0
68913,images/train/576.png,576,289,271,0
68914,images/train/576.png,576,312,273,0
68915,images/train/576.png,576,341,282,0
68916,images/train/576.png,576,324,283,0
68917,images/train/576.png,576,180,286,0
68918,images/train/576.png,576,43,287,0
68919,images/train/576.png,576,539,289,0
68920,images/train/576.png,576,9,291,0
68921,images/train/576.png,576,45,308,0
68922,images/train/576.png,576,520,312,0
68923,images/train/576.png,576,571,312,0
68924,images/train/576.png,576,606,312,0
68925,images/train/576.png,576,15,314,0
68926,images/train/576.png,576,211,315,0
68927,images/train/576.png,576,355,316,0
68928,images/train/576.png,576,553,318,0
68929,images/train/576.png,576,31,328,0
68930,images/train/576.png,576,184,329,0
68931,images/train/576.png,576,135,341,0
68932,images/train/576.png,576,548,349,0
68933,images/train/576.png,576,376,350,0
68934,images/train/576.png,576,518,350,0
68935,images/train/576.png,576,412,352,0
68936,images/train/576.png,576,453,362,0
68937,images/train/576.png,576,490,369,0
68938,images/train/576.png,576,307,374,0
68939,images/train/576.png,576,585,374,0
68940,images/train/576.png,576,462,383,0
68941,images/train/576.png,576,549,385,0
68942,images/train/576.png,576,287,389,0
68943,images/train/576.png,576,630,404,0
68944,images/train/576.png,576,473,415,0
68945,images/train/576.png,576,441,415,0
68946,images/train/576.png,576,336,421,0
68947,images/train/576.png,576,361,421,0
68948,images/train/576.png,576,285,425,0
68949,images/train/576.png,576,623,426,0
68950,images/train/576.png,576,59,428,0
68951,images/train/576.png,576,538,438,0
68952,images/train/576.png,576,486,440,0
68953,images/train/576.png,576,306,442,0
68954,images/train/576.png,576,39,443,0
68955,images/train/576.png,576,357,447,0
68956,images/train/576.png,576,419,451,0
68957,images/train/576.png,576,305,466,0
68958,images/train/576.png,576,442,466,0
68959,images/train/576.png,576,482,469,0
68960,images/train/576.png,576,625,470,0
68961,images/train/576.png,576,272,473,0
68962,images/train/576.png,576,386,480,0
68963,images/train/576.png,576,361,482,0
68964,images/train/576.png,576,563,486,0
68965,images/train/576.png,576,468,486,0
68966,images/train/576.png,576,435,489,0
68967,images/train/576.png,576,526,489,0
68968,images/train/576.png,576,303,493,0
68969,images/train/576.png,576,496,494,0
68970,images/train/576.png,576,338,495,0
68971,images/train/576.png,576,363,500,0
68972,images/train/576.png,576,393,503,0
68973,images/train/576.png,576,247,505,0
68974,images/train/576.png,576,453,506,0
68975,images/train/576.png,576,488,511,0
68976,images/train/576.png,576,212,513,0
68977,images/train/576.png,576,199,515,0
68978,images/train/576.png,576,230,519,0
68979,images/train/576.png,576,353,519,0
68980,images/train/576.png,576,403,522,0
68981,images/train/576.png,576,143,526,0
68982,images/train/576.png,576,432,527,0
68983,images/train/576.png,576,171,529,0
68984,images/train/576.png,576,110,533,0
68985,images/train/576.png,576,468,534,0
68986,images/train/576.png,576,410,535,0
68987,images/train/576.png,576,329,539,0
68988,images/train/576.png,576,184,544,0
68989,images/train/576.png,576,369,546,0
68990,images/train/576.png,576,222,546,0
68991,images/train/576.png,576,128,552,0
68992,images/train/576.png,576,391,553,0
68993,images/train/576.png,576,64,554,0
68994,images/train/576.png,576,29,556,0
68995,images/train/576.png,576,420,562,0
68996,images/train/576.png,576,199,569,0
68997,images/train/576.png,576,240,569,0
68998,images/train/576.png,576,287,571,0
68999,images/train/576.png,576,540,572,0
69000,images/train/576.png,576,58,573,0
69001,images/train/576.png,576,559,577,0
69002,images/train/576.png,576,174,578,0
69003,images/train/576.png,576,123,581,0
69004,images/train/576.png,576,22,584,0
69005,images/train/576.png,576,445,589,0
69006,images/train/576.png,576,40,594,0
69007,images/train/576.png,576,70,594,0
69008,images/train/576.png,576,184,597,0
69009,images/train/576.png,576,287,601,0
69010,images/train/576.png,576,108,614,0
69011,images/train/576.png,576,12,619,0
69012,images/train/576.png,576,55,619,0
69013,images/train/576.png,576,153,624,0
69014,images/train/576.png,576,274,627,0
69015,images/train/576.png,576,248,630,0
69016,images/train/576.png,576,5,147,0
69017,images/train/576.png,576,5,573,0
69018,images/train/577.png,577,42,50,1
69019,images/train/577.png,577,50,83,1
69020,images/train/577.png,577,596,116,1
69021,images/train/577.png,577,584,279,1
69022,images/train/577.png,577,241,305,1
69023,images/train/577.png,577,137,416,1
69024,images/train/577.png,577,471,428,1
69025,images/train/577.png,577,120,451,1
69026,images/train/577.png,577,443,457,1
69027,images/train/577.png,577,282,474,1
69028,images/train/577.png,577,452,528,1
69029,images/train/577.png,577,155,635,1
69030,images/train/577.png,577,639,270,1
69031,images/train/577.png,577,595,13,0
69032,images/train/577.png,577,331,132,0
69033,images/train/577.png,577,58,144,0
69034,images/train/577.png,577,570,150,0
69035,images/train/577.png,577,49,173,0
69036,images/train/577.png,577,253,191,0
69037,images/train/577.png,577,286,195,0
69038,images/train/577.png,577,593,224,0
69039,images/train/577.png,577,367,231,0
69040,images/train/577.png,577,367,264,0
69041,images/train/577.png,577,13,265,0
69042,images/train/577.png,577,367,328,0
69043,images/train/577.png,577,473,339,0
69044,images/train/577.png,577,523,367,0
69045,images/train/577.png,577,438,399,0
69046,images/train/577.png,577,544,465,0
69047,images/train/577.png,577,478,497,0
69048,images/train/577.png,577,164,523,0
69049,images/train/577.png,577,141,535,0
69050,images/train/577.png,577,497,535,0
69051,images/train/577.png,577,316,547,0
69052,images/train/577.png,577,547,552,0
69053,images/train/577.png,577,75,557,0
69054,images/train/577.png,577,584,578,0
69055,images/train/577.png,577,28,610,0
69056,images/train/577.png,577,459,610,0
69057,images/train/577.png,577,516,629,0
69058,images/train/577.png,577,206,0,0
69059,images/train/577.png,577,636,63,0
69060,images/train/578.png,578,405,11,1
69061,images/train/578.png,578,274,14,1
69062,images/train/578.png,578,606,16,1
69063,images/train/578.png,578,170,27,1
69064,images/train/578.png,578,254,37,1
69065,images/train/578.png,578,545,48,1
69066,images/train/578.png,578,357,48,1
69067,images/train/578.png,578,342,62,1
69068,images/train/578.png,578,319,80,1
69069,images/train/578.png,578,601,82,1
69070,images/train/578.png,578,527,89,1
69071,images/train/578.png,578,491,90,1
69072,images/train/578.png,578,9,93,1
69073,images/train/578.png,578,618,99,1
69074,images/train/578.png,578,330,109,1
69075,images/train/578.png,578,42,115,1
69076,images/train/578.png,578,503,122,1
69077,images/train/578.png,578,285,124,1
69078,images/train/578.png,578,419,145,1
69079,images/train/578.png,578,468,145,1
69080,images/train/578.png,578,365,146,1
69081,images/train/578.png,578,274,171,1
69082,images/train/578.png,578,115,174,1
69083,images/train/578.png,578,95,177,1
69084,images/train/578.png,578,465,177,1
69085,images/train/578.png,578,362,179,1
69086,images/train/578.png,578,93,190,1
69087,images/train/578.png,578,285,201,1
69088,images/train/578.png,578,32,209,1
69089,images/train/578.png,578,571,217,1
69090,images/train/578.png,578,601,218,1
69091,images/train/578.png,578,526,223,1
69092,images/train/578.png,578,24,224,1
69093,images/train/578.png,578,223,224,1
69094,images/train/578.png,578,137,229,1
69095,images/train/578.png,578,436,230,1
69096,images/train/578.png,578,326,231,1
69097,images/train/578.png,578,23,248,1
69098,images/train/578.png,578,474,248,1
69099,images/train/578.png,578,256,263,1
69100,images/train/578.png,578,495,265,1
69101,images/train/578.png,578,217,279,1
69102,images/train/578.png,578,457,285,1
69103,images/train/578.png,578,100,289,1
69104,images/train/578.png,578,360,302,1
69105,images/train/578.png,578,506,306,1
69106,images/train/578.png,578,547,315,1
69107,images/train/578.png,578,100,331,1
69108,images/train/578.png,578,590,357,1
69109,images/train/578.png,578,22,360,1
69110,images/train/578.png,578,113,360,1
69111,images/train/578.png,578,413,368,1
69112,images/train/578.png,578,444,375,1
69113,images/train/578.png,578,44,382,1
69114,images/train/578.png,578,625,388,1
69115,images/train/578.png,578,181,403,1
69116,images/train/578.png,578,314,406,1
69117,images/train/578.png,578,565,429,1
69118,images/train/578.png,578,529,436,1
69119,images/train/578.png,578,14,441,1
69120,images/train/578.png,578,175,445,1
69121,images/train/578.png,578,244,445,1
69122,images/train/578.png,578,629,455,1
69123,images/train/578.png,578,396,457,1
69124,images/train/578.png,578,270,459,1
69125,images/train/578.png,578,581,468,1
69126,images/train/578.png,578,489,470,1
69127,images/train/578.png,578,633,483,1
69128,images/train/578.png,578,517,484,1
69129,images/train/578.png,578,312,491,1
69130,images/train/578.png,578,253,494,1
69131,images/train/578.png,578,9,494,1
69132,images/train/578.png,578,35,530,1
69133,images/train/578.png,578,184,566,1
69134,images/train/578.png,578,296,577,1
69135,images/train/578.png,578,439,585,1
69136,images/train/578.png,578,584,596,1
69137,images/train/578.png,578,123,597,1
69138,images/train/578.png,578,358,604,1
69139,images/train/578.png,578,512,605,1
69140,images/train/578.png,578,443,615,1
69141,images/train/578.png,578,199,622,1
69142,images/train/578.png,578,535,623,1
69143,images/train/578.png,578,1,323,1
69144,images/train/578.png,578,621,1,1
69145,images/train/578.png,578,203,0,1
69146,images/train/578.png,578,639,431,1
69147,images/train/578.png,578,534,0,1
69148,images/train/578.png,578,547,0,1
69149,images/train/578.png,578,639,134,1
69150,images/train/578.png,578,427,9,0
69151,images/train/578.png,578,549,17,0
69152,images/train/578.png,578,338,25,0
69153,images/train/578.png,578,633,29,0
69154,images/train/578.png,578,369,32,0
69155,images/train/578.png,578,595,37,0
69156,images/train/578.png,578,397,43,0
69157,images/train/578.png,578,583,50,0
69158,images/train/578.png,578,316,56,0
69159,images/train/578.png,578,24,58,0
69160,images/train/578.png,578,125,67,0
69161,images/train/578.png,578,582,68,0
69162,images/train/578.png,578,426,70,0
69163,images/train/578.png,578,375,73,0
69164,images/train/578.png,578,162,80,0
69165,images/train/578.png,578,547,80,0
69166,images/train/578.png,578,415,82,0
69167,images/train/578.png,578,582,87,0
69168,images/train/578.png,578,452,92,0
69169,images/train/578.png,578,202,99,0
69170,images/train/578.png,578,218,134,0
69171,images/train/578.png,578,244,137,0
69172,images/train/578.png,578,548,142,0
69173,images/train/578.png,578,499,149,0
69174,images/train/578.png,578,506,167,0
69175,images/train/578.png,578,48,169,0
69176,images/train/578.png,578,521,170,0
69177,images/train/578.png,578,537,177,0
69178,images/train/578.png,578,52,188,0
69179,images/train/578.png,578,496,195,0
69180,images/train/578.png,578,71,245,0
69181,images/train/578.png,578,103,260,0
69182,images/train/578.png,578,388,272,0
69183,images/train/578.png,578,12,280,0
69184,images/train/578.png,578,402,304,0
69185,images/train/578.png,578,631,315,0
69186,images/train/578.png,578,447,315,0
69187,images/train/578.png,578,43,319,0
69188,images/train/578.png,578,78,363,0
69189,images/train/578.png,578,518,369,0
69190,images/train/578.png,578,481,402,0
69191,images/train/578.png,578,156,414,0
69192,images/train/578.png,578,111,423,0
69193,images/train/578.png,578,383,431,0
69194,images/train/578.png,578,115,460,0
69195,images/train/578.png,578,43,462,0
69196,images/train/578.png,578,191,471,0
69197,images/train/578.png,578,558,480,0
69198,images/train/578.png,578,39,496,0
69199,images/train/578.png,578,96,500,0
69200,images/train/578.png,578,97,530,0
69201,images/train/578.png,578,147,533,0
69202,images/train/578.png,578,248,534,0
69203,images/train/578.png,578,597,540,0
69204,images/train/578.png,578,196,544,0
69205,images/train/578.png,578,152,559,0
69206,images/train/578.png,578,271,595,0
69207,images/train/578.png,578,635,62,0
69208,images/train/579.png,579,114,9,1
69209,images/train/579.png,579,25,10,1
69210,images/train/579.png,579,279,19,1
69211,images/train/579.png,579,385,20,1
69212,images/train/579.png,579,486,23,1
69213,images/train/579.png,579,78,24,1
69214,images/train/579.png,579,608,24,1
69215,images/train/579.png,579,310,26,1
69216,images/train/579.png,579,354,29,1
69217,images/train/579.png,579,244,34,1
69218,images/train/579.png,579,19,35,1
69219,images/train/579.png,579,126,41,1
69220,images/train/579.png,579,173,42,1
69221,images/train/579.png,579,589,60,1
69222,images/train/579.png,579,528,61,1
69223,images/train/579.png,579,251,70,1
69224,images/train/579.png,579,475,88,1
69225,images/train/579.png,579,350,98,1
69226,images/train/579.png,579,217,99,1
69227,images/train/579.png,579,278,100,1
69228,images/train/579.png,579,102,100,1
69229,images/train/579.png,579,493,110,1
69230,images/train/579.png,579,253,122,1
69231,images/train/579.png,579,463,123,1
69232,images/train/579.png,579,582,126,1
69233,images/train/579.png,579,170,131,1
69234,images/train/579.png,579,58,163,1
69235,images/train/579.png,579,620,169,1
69236,images/train/579.png,579,176,193,1
69237,images/train/579.png,579,504,193,1
69238,images/train/579.png,579,103,198,1
69239,images/train/579.png,579,238,216,1
69240,images/train/579.png,579,121,217,1
69241,images/train/579.png,579,324,247,1
69242,images/train/579.png,579,385,254,1
69243,images/train/579.png,579,34,260,1
69244,images/train/579.png,579,620,263,1
69245,images/train/579.png,579,221,265,1
69246,images/train/579.png,579,72,267,1
69247,images/train/579.png,579,548,267,1
69248,images/train/579.png,579,248,271,1
69249,images/train/579.png,579,319,280,1
69250,images/train/579.png,579,404,311,1
69251,images/train/579.png,579,282,316,1
69252,images/train/579.png,579,41,318,1
69253,images/train/579.png,579,189,332,1
69254,images/train/579.png,579,369,339,1
69255,images/train/579.png,579,100,345,1
69256,images/train/579.png,579,559,349,1
69257,images/train/579.png,579,406,357,1
69258,images/train/579.png,579,201,364,1
69259,images/train/579.png,579,55,374,1
69260,images/train/579.png,579,223,383,1
69261,images/train/579.png,579,364,384,1
69262,images/train/579.png,579,154,394,1
69263,images/train/579.png,579,177,396,1
69264,images/train/579.png,579,65,412,1
69265,images/train/579.png,579,290,416,1
69266,images/train/579.png,579,180,436,1
69267,images/train/579.png,579,622,442,1
69268,images/train/579.png,579,347,452,1
69269,images/train/579.png,579,123,466,1
69270,images/train/579.png,579,552,466,1
69271,images/train/579.png,579,274,468,1
69272,images/train/579.png,579,203,469,1
69273,images/train/579.png,579,83,470,1
69274,images/train/579.png,579,83,491,1
69275,images/train/579.png,579,354,493,1
69276,images/train/579.png,579,139,499,1
69277,images/train/579.png,579,197,515,1
69278,images/train/579.png,579,85,520,1
69279,images/train/579.png,579,76,539,1
69280,images/train/579.png,579,125,542,1
69281,images/train/579.png,579,155,545,1
69282,images/train/579.png,579,259,550,1
69283,images/train/579.png,579,300,550,1
69284,images/train/579.png,579,117,558,1
69285,images/train/579.png,579,101,571,1
69286,images/train/579.png,579,367,578,1
69287,images/train/579.png,579,187,587,1
69288,images/train/579.png,579,231,596,1
69289,images/train/579.png,579,309,598,1
69290,images/train/579.png,579,451,599,1
69291,images/train/579.png,579,265,603,1
69292,images/train/579.png,579,183,609,1
69293,images/train/579.png,579,155,610,1
69294,images/train/579.png,579,218,625,1
69295,images/train/579.png,579,306,629,1
69296,images/train/579.png,579,1,240,1
69297,images/train/579.png,579,2,338,1
69298,images/train/579.png,579,0,605,1
69299,images/train/579.png,579,443,37,0
69300,images/train/579.png,579,205,50,0
69301,images/train/579.png,579,622,70,0
69302,images/train/579.png,579,177,74,0
69303,images/train/579.png,579,416,80,0
69304,images/train/579.png,579,137,83,0
69305,images/train/579.png,579,308,89,0
69306,images/train/579.png,579,287,91,0
69307,images/train/579.png,579,524,96,0
69308,images/train/579.png,579,319,102,0
69309,images/train/579.png,579,382,113,0
69310,images/train/579.png,579,310,122,0
69311,images/train/579.png,579,147,122,0
69312,images/train/579.png,579,87,123,0
69313,images/train/579.png,579,530,123,0
69314,images/train/579.png,579,277,124,0
69315,images/train/579.png,579,388,140,0
69316,images/train/579.png,579,219,144,0
69317,images/train/579.png,579,287,148,0
69318,images/train/579.png,579,314,154,0
69319,images/train/579.png,579,348,162,0
69320,images/train/579.png,579,109,174,0
69321,images/train/579.png,579,277,179,0
69322,images/train/579.png,579,156,180,0
69323,images/train/579.png,579,451,182,0
69324,images/train/579.png,579,333,193,0
69325,images/train/579.png,579,140,198,0
69326,images/train/579.png,579,191,210,0
69327,images/train/579.png,579,460,210,0
69328,images/train/579.png,579,371,212,0
69329,images/train/579.png,579,293,215,0
69330,images/train/579.png,579,456,221,0
69331,images/train/579.png,579,64,235,0
69332,images/train/579.png,579,284,257,0
69333,images/train/579.png,579,171,262,0
69334,images/train/579.png,579,26,281,0
69335,images/train/579.png,579,621,300,0
69336,images/train/579.png,579,538,305,0
69337,images/train/579.png,579,123,308,0
69338,images/train/579.png,579,426,309,0
69339,images/train/579.png,579,598,310,0
69340,images/train/579.png,579,378,313,0
69341,images/train/579.png,579,580,321,0
69342,images/train/579.png,579,72,337,0
69343,images/train/579.png,579,139,337,0
69344,images/train/579.png,579,241,339,0
69345,images/train/579.png,579,334,347,0
69346,images/train/579.png,579,293,379,0
69347,images/train/579.png,579,89,402,0
69348,images/train/579.png,579,401,408,0
69349,images/train/579.png,579,44,412,0
69350,images/train/579.png,579,133,416,0
69351,images/train/579.png,579,366,433,0
69352,images/train/579.png,579,70,442,0
69353,images/train/579.png,579,390,443,0
69354,images/train/579.png,579,233,450,0
69355,images/train/579.png,579,408,483,0
69356,images/train/579.png,579,50,504,0
69357,images/train/579.png,579,512,519,0
69358,images/train/579.png,579,304,521,0
69359,images/train/579.png,579,30,524,0
69360,images/train/579.png,579,480,527,0
69361,images/train/579.png,579,230,531,0
69362,images/train/579.png,579,397,538,0
69363,images/train/579.png,579,478,550,0
69364,images/train/579.png,579,521,558,0
69365,images/train/579.png,579,338,565,0
69366,images/train/579.png,579,611,568,0
69367,images/train/579.png,579,578,583,0
69368,images/train/579.png,579,482,591,0
69369,images/train/579.png,579,122,599,0
69370,images/train/579.png,579,160,0,0
69371,images/train/580.png,580,415,7,1
69372,images/train/580.png,580,382,25,1
69373,images/train/580.png,580,580,62,1
69374,images/train/580.png,580,412,71,1
69375,images/train/580.png,580,460,108,1
69376,images/train/580.png,580,581,111,1
69377,images/train/580.png,580,199,113,1
69378,images/train/580.png,580,307,141,1
69379,images/train/580.png,580,185,162,1
69380,images/train/580.png,580,300,170,1
69381,images/train/580.png,580,607,174,1
69382,images/train/580.png,580,164,246,1
69383,images/train/580.png,580,292,286,1
69384,images/train/580.png,580,446,291,1
69385,images/train/580.png,580,491,338,1
69386,images/train/580.png,580,234,401,1
69387,images/train/580.png,580,402,404,1
69388,images/train/580.png,580,64,417,1
69389,images/train/580.png,580,473,420,1
69390,images/train/580.png,580,103,422,1
69391,images/train/580.png,580,555,429,1
69392,images/train/580.png,580,321,451,1
69393,images/train/580.png,580,166,454,1
69394,images/train/580.png,580,395,460,1
69395,images/train/580.png,580,121,481,1
69396,images/train/580.png,580,36,484,1
69397,images/train/580.png,580,299,505,1
69398,images/train/580.png,580,515,517,1
69399,images/train/580.png,580,26,606,1
69400,images/train/580.png,580,546,625,1
69401,images/train/580.png,580,639,81,1
69402,images/train/580.png,580,118,3,0
69403,images/train/580.png,580,67,8,0
69404,images/train/580.png,580,601,16,0
69405,images/train/580.png,580,33,19,0
69406,images/train/580.png,580,270,36,0
69407,images/train/580.png,580,467,57,0
69408,images/train/580.png,580,297,69,0
69409,images/train/580.png,580,357,72,0
69410,images/train/580.png,580,435,89,0
69411,images/train/580.png,580,147,90,0
69412,images/train/580.png,580,218,95,0
69413,images/train/580.png,580,531,95,0
69414,images/train/580.png,580,34,100,0
69415,images/train/580.png,580,112,111,0
69416,images/train/580.png,580,508,125,0
69417,images/train/580.png,580,225,131,0
69418,images/train/580.png,580,262,134,0
69419,images/train/580.png,580,142,138,0
69420,images/train/580.png,580,69,139,0
69421,images/train/580.png,580,28,141,0
69422,images/train/580.png,580,439,151,0
69423,images/train/580.png,580,589,154,0
69424,images/train/580.png,580,556,156,0
69425,images/train/580.png,580,524,164,0
69426,images/train/580.png,580,496,167,0
69427,images/train/580.png,580,7,178,0
69428,images/train/580.png,580,160,185,0
69429,images/train/580.png,580,453,186,0
69430,images/train/580.png,580,265,200,0
69431,images/train/580.png,580,569,212,0
69432,images/train/580.png,580,473,222,0
69433,images/train/580.png,580,119,224,0
69434,images/train/580.png,580,595,229,0
69435,images/train/580.png,580,279,231,0
69436,images/train/580.png,580,54,243,0
69437,images/train/580.png,580,447,247,0
69438,images/train/580.png,580,205,283,0
69439,images/train/580.png,580,492,283,0
69440,images/train/580.png,580,387,290,0
69441,images/train/580.png,580,366,306,0
69442,images/train/580.png,580,185,311,0
69443,images/train/580.png,580,460,324,0
69444,images/train/580.png,580,89,344,0
69445,images/train/580.png,580,549,354,0
69446,images/train/580.png,580,488,366,0
69447,images/train/580.png,580,203,375,0
69448,images/train/580.png,580,616,376,0
69449,images/train/580.png,580,356,377,0
69450,images/train/580.png,580,529,403,0
69451,images/train/580.png,580,514,420,0
69452,images/train/580.png,580,349,435,0
69453,images/train/580.png,580,461,437,0
69454,images/train/580.png,580,507,448,0
69455,images/train/580.png,580,481,457,0
69456,images/train/580.png,580,338,482,0
69457,images/train/580.png,580,87,485,0
69458,images/train/580.png,580,520,485,0
69459,images/train/580.png,580,177,493,0
69460,images/train/580.png,580,432,512,0
69461,images/train/580.png,580,169,526,0
69462,images/train/580.png,580,321,530,0
69463,images/train/580.png,580,203,538,0
69464,images/train/580.png,580,469,547,0
69465,images/train/580.png,580,352,563,0
69466,images/train/580.png,580,246,570,0
69467,images/train/580.png,580,540,593,0
69468,images/train/580.png,580,222,606,0
69469,images/train/580.png,580,259,606,0
69470,images/train/580.png,580,599,617,0
69471,images/train/580.png,580,427,628,0
69472,images/train/580.png,580,638,170,0
69473,images/train/581.png,581,404,29,1
69474,images/train/581.png,581,35,47,1
69475,images/train/581.png,581,560,69,1
69476,images/train/581.png,581,395,78,1
69477,images/train/581.png,581,579,83,1
69478,images/train/581.png,581,322,96,1
69479,images/train/581.png,581,548,105,1
69480,images/train/581.png,581,375,116,1
69481,images/train/581.png,581,299,120,1
69482,images/train/581.png,581,236,131,1
69483,images/train/581.png,581,19,132,1
69484,images/train/581.png,581,282,138,1
69485,images/train/581.png,581,435,177,1
69486,images/train/581.png,581,71,217,1
69487,images/train/581.png,581,258,218,1
69488,images/train/581.png,581,488,221,1
69489,images/train/581.png,581,210,259,1
69490,images/train/581.png,581,29,268,1
69491,images/train/581.png,581,533,296,1
69492,images/train/581.png,581,367,337,1
69493,images/train/581.png,581,28,376,1
69494,images/train/581.png,581,128,432,1
69495,images/train/581.png,581,380,497,1
69496,images/train/581.png,581,171,499,1
69497,images/train/581.png,581,386,2,1
69498,images/train/581.png,581,4,387,1
69499,images/train/581.png,581,325,6,0
69500,images/train/581.png,581,298,9,0
69501,images/train/581.png,581,487,12,0
69502,images/train/581.png,581,88,23,0
69503,images/train/581.png,581,633,26,0
69504,images/train/581.png,581,204,41,0
69505,images/train/581.png,581,104,48,0
69506,images/train/581.png,581,331,49,0
69507,images/train/581.png,581,13,50,0
69508,images/train/581.png,581,449,62,0
69509,images/train/581.png,581,358,65,0
69510,images/train/581.png,581,487,67,0
69511,images/train/581.png,581,610,88,0
69512,images/train/581.png,581,64,103,0
69513,images/train/581.png,581,261,108,0
69514,images/train/581.png,581,73,121,0
69515,images/train/581.png,581,160,165,0
69516,images/train/581.png,581,191,174,0
69517,images/train/581.png,581,355,182,0
69518,images/train/581.png,581,28,190,0
69519,images/train/581.png,581,500,193,0
69520,images/train/581.png,581,625,201,0
69521,images/train/581.png,581,246,203,0
69522,images/train/581.png,581,191,208,0
69523,images/train/581.png,581,211,208,0
69524,images/train/581.png,581,445,216,0
69525,images/train/581.png,581,528,219,0
69526,images/train/581.png,581,374,220,0
69527,images/train/581.png,581,324,222,0
69528,images/train/581.png,581,582,238,0
69529,images/train/581.png,581,143,282,0
69530,images/train/581.png,581,578,288,0
69531,images/train/581.png,581,75,290,0
69532,images/train/581.png,581,201,295,0
69533,images/train/581.png,581,487,305,0
69534,images/train/581.png,581,438,307,0
69535,images/train/581.png,581,581,308,0
69536,images/train/581.png,581,603,313,0
69537,images/train/581.png,581,232,324,0
